train_number,journey_date,station_sequence,station_code,station_name,scheduled_arrival,actual_arrival,arrival_delay,scheduled_departure,actual_departure,departure_delay,status
12002,2026-08-12,19,CHJ,Chata,2026-08-12T07:02:00+05:30,,,2026-08-12T07:02:00+05:30,,,departed
12002,2026-08-12,20,AJH,Ajhai,2026-08-12T07:07:00+05:30,,,2026-08-12T07:07:00+05:30,,,departed
12002,2026-08-12,21,VRBD,Vrindaban Road,2026-08-12T07:13:00+05:30,,,2026-08-12T07:13:00+05:30,,,departed
12002,2026-08-12,22,BTSR,Bhuteshwar,2026-08-12T07:18:00+05:30,,,2026-08-12T07:18:00+05:30,,,departed
12002,2026-08-12,23,MTJ,Mathura Jn,2026-08-12T07:19:00+05:30,2026-08-12T07:33:14+05:30,14.0,2026-08-12T07:20:00+05:30,2026-08-12T07:37:00+05:30,17.0,departed
12002,2026-08-12,24,BAD,Baad,2026-08-12T07:25:00+05:30,,,2026-08-12T07:25:00+05:30,,,departed
12002,2026-08-12,25,FAR,Farah,2026-08-12T07:30:00+05:30,,,2026-08-12T07:30:00+05:30,,,departed
12002,2026-08-12,26,DDDM,Deen Dayal Dham,2026-08-12T07:32:00+05:30,,,2026-08-12T07:32:00+05:30,,,departed
12002,2026-08-12,27,KXM,Kitham,2026-08-12T07:37:00+05:30,,,2026-08-12T07:37:00+05:30,,,departed
12002,2026-08-12,28,RNKA,Runkuta,2026-08-12T07:42:00+05:30,,,2026-08-12T07:42:00+05:30,,,departed
12002,2026-08-12,29,BFP,Bilochpura (Agra),2026-08-12T07:47:00+05:30,,,2026-08-12T07:47:00+05:30,,,departed
12002,2026-08-12,30,RKM,Raja-ki-Mandi,2026-08-12T07:48:00+05:30,,,2026-08-12T07:48:00+05:30,,,departed
12002,2026-08-12,31,AGC,Agra Cantt,2026-08-12T07:50:00+05:30,2026-08-12T08:12:25+05:30,22.0,2026-08-12T07:55:00+05:30,,,departed
12002,2026-08-12,32,BHA,Bhandai,2026-08-12T08:04:00+05:30,,,2026-08-12T08:04:00+05:30,,,departed
12002,2026-08-12,33,JJ,Jajau,2026-08-12T08:17:00+05:30,,,2026-08-12T08:17:00+05:30,,,departed
12002,2026-08-12,34,MIA,Mania,2026-08-12T08:29:00+05:30,,,2026-08-12T08:29:00+05:30,,,departed
12002,2026-08-12,35,DHO,Dhaulpur,2026-08-12T08:39:00+05:30,2026-08-12T08:53:57+05:30,15.0,2026-08-12T08:40:00+05:30,2026-08-12T08:55:45+05:30,16.0,departed
12002,2026-08-12,36,GHER,Gher,2026-08-12T08:44:00+05:30,,,2026-08-12T08:44:00+05:30,,,departed
12002,2026-08-12,37,HET,Hetampur,2026-08-12T08:48:00+05:30,,,2026-08-12T08:48:00+05:30,,,departed
12002,2026-08-12,38,SIKD,Sikroda Kwanri,2026-08-12T08:51:00+05:30,,,2026-08-12T08:51:00+05:30,,,departed
12002,2026-08-12,39,MRA,Morena,2026-08-12T08:57:00+05:30,2026-08-12T09:19:44+05:30,23.0,2026-08-12T08:58:00+05:30,2026-08-12T09:23:19+05:30,25.0,departed
12002,2026-08-12,40,SANK,Sank,2026-08-12T09:04:00+05:30,,,2026-08-12T09:04:00+05:30,,,departed
12002,2026-08-12,41,NUB,Nurabad,2026-08-12T09:07:00+05:30,,,2026-08-12T09:07:00+05:30,,,departed
12002,2026-08-12,42,BAO,Banmore,2026-08-12T09:11:00+05:30,,,2026-08-12T09:11:00+05:30,,,departed
12002,2026-08-12,43,RRU,Rayaru,2026-08-12T09:15:00+05:30,,,2026-08-12T09:15:00+05:30,,,departed
12002,2026-08-12,44,BLNR,Birlanagar,2026-08-12T09:21:00+05:30,,,2026-08-12T09:21:00+05:30,,,departed
12002,2026-08-12,45,GWL,Gwalior Jn,2026-08-12T09:23:00+05:30,2026-08-12T09:47:58+05:30,25.0,2026-08-12T09:28:00+05:30,,,departed
12002,2026-08-12,46,STLI,Sithouli,2026-08-12T09:35:00+05:30,,,2026-08-12T09:35:00+05:30,,,departed
12002,2026-08-12,47,SLV,Sandalpur,2026-08-12T09:41:00+05:30,,,2026-08-12T09:41:00+05:30,,,departed
12002,2026-08-12,48,ARI,Antri,2026-08-12T09:46:00+05:30,,,2026-08-12T09:46:00+05:30,,,departed
12002,2026-08-12,49,AEH,Anantpaith,2026-08-12T09:54:00+05:30,,,2026-08-12T09:54:00+05:30,,,departed
12002,2026-08-12,50,SMTL,Simariatal,2026-08-12T09:57:00+05:30,,,2026-08-12T09:57:00+05:30,,,departed
12002,2026-08-12,51,DBA,Dabra,2026-08-12T10:01:00+05:30,,,2026-08-12T10:01:00+05:30,,,departed
12002,2026-08-12,52,KTRA,Kotra,2026-08-12T10:09:00+05:30,,,2026-08-12T10:09:00+05:30,,,departed
12002,2026-08-12,53,SOR,Sonagir,2026-08-12T10:16:00+05:30,,,2026-08-12T10:16:00+05:30,,,departed
12002,2026-08-12,54,DAA,Datia,2026-08-12T10:25:00+05:30,,,2026-08-12T10:25:00+05:30,,,departed
12002,2026-08-12,55,KRQ,Karari,2026-08-12T10:36:00+05:30,,,2026-08-12T10:36:00+05:30,,,departed
12002,2026-08-12,56,VGLJ,Veerangana Lakshmibai Jhansi,2026-08-12T10:45:00+05:30,2026-08-12T11:03:20+05:30,18.0,2026-08-12T10:50:00+05:30,2026-08-12T11:09:55+05:30,20.0,departed
12002,2026-08-12,57,BJI,Bijauli,2026-08-12T10:55:00+05:30,,,2026-08-12T10:55:00+05:30,,,departed
12002,2026-08-12,58,KHJ,Khajraha,2026-08-12T11:00:00+05:30,,,2026-08-12T11:00:00+05:30,,,departed
12002,2026-08-12,59,BAB,Babina,2026-08-12T11:05:00+05:30,,,2026-08-12T11:05:00+05:30,,,departed
12002,2026-08-12,60,BPW,Burhpura,2026-08-12T11:08:00+05:30,,,2026-08-12T11:08:00+05:30,,,departed
12002,2026-08-12,61,BZY,Basai,2026-08-12T11:12:00+05:30,,,2026-08-12T11:12:00+05:30,,,departed
12002,2026-08-12,62,MZX,Matatila,2026-08-12T11:16:00+05:30,,,2026-08-12T11:16:00+05:30,,,departed
12002,2026-08-12,63,TBT,Talbahat,2026-08-12T11:19:00+05:30,,,2026-08-12T11:19:00+05:30,,,departed
12002,2026-08-12,64,DLA,Daulta,2026-08-12T11:22:00+05:30,,,2026-08-12T11:22:00+05:30,,,departed
12002,2026-08-12,65,BJA,Bijrotha,2026-08-12T11:25:00+05:30,,,2026-08-12T11:25:00+05:30,,,departed
12002,2026-08-12,66,JHA,Jakhaura,2026-08-12T11:30:00+05:30,,,2026-08-12T11:30:00+05:30,,,departed
12002,2026-08-12,67,DWA,Dailwara,2026-08-12T11:36:00+05:30,,,2026-08-12T11:36:00+05:30,,,departed
12002,2026-08-12,68,LAR,Lalitpur,2026-08-12T11:42:00+05:30,2026-08-12T12:05:11+05:30,23.0,2026-08-12T11:43:00+05:30,2026-08-12T12:08:48+05:30,26.0,departed
12002,2026-08-12,69,JRO,Jiron,2026-08-12T11:52:00+05:30,,,2026-08-12T11:52:00+05:30,,,departed
12002,2026-08-12,70,JLN,Jakhlaun,2026-08-12T11:58:00+05:30,,,2026-08-12T11:58:00+05:30,,,departed
12002,2026-08-12,71,DUA,Dhaura,2026-08-12T12:09:00+05:30,,,2026-08-12T12:09:00+05:30,,,departed
12002,2026-08-12,72,MXS,Mohasa,2026-08-12T12:17:00+05:30,,,2026-08-12T12:17:00+05:30,,,departed
12002,2026-08-12,73,KOA,Karonda,2026-08-12T12:22:00+05:30,,,2026-08-12T12:22:00+05:30,,,departed
12002,2026-08-12,74,AGD,Agasod,2026-08-12T12:33:00+05:30,,,2026-08-12T12:33:00+05:30,,,departed
12002,2026-08-12,75,BINA,Bina Jn,2026-08-12T12:40:00+05:30,2026-08-12T12:49:37+05:30,10.0,2026-08-12T12:42:00+05:30,2026-08-12T12:50:38+05:30,9.0,departed
12002,2026-08-12,76,KIKA,Kurwai-Kethora,2026-08-12T12:48:00+05:30,,,2026-08-12T12:48:00+05:30,,,departed
12002,2026-08-12,77,MABA,Mandi Bamora,2026-08-12T12:53:00+05:30,,,2026-08-12T12:53:00+05:30,,,departed
12002,2026-08-12,78,KAH,Kalhar,2026-08-12T12:59:00+05:30,,,2026-08-12T12:59:00+05:30,,,departed
12002,2026-08-12,79,BET,Bareth,2026-08-12T13:05:00+05:30,,,2026-08-12T13:05:00+05:30,,,departed
12002,2026-08-12,80,RKDI,Rau Khedi,2026-08-12T13:09:00+05:30,,,2026-08-12T13:09:00+05:30,,,departed
12002,2026-08-12,81,BAQ,Ganj Basoda,2026-08-12T13:12:00+05:30,,,2026-08-12T13:12:00+05:30,,,departed
12002,2026-08-12,82,PAI,Pabai,2026-08-12T13:17:00+05:30,,,2026-08-12T13:17:00+05:30,,,departed
12002,2026-08-12,83,GLG,Gulabganj,2026-08-12T13:24:00+05:30,,,2026-08-12T13:24:00+05:30,,,departed
12002,2026-08-12,84,SUMR,Sumer,2026-08-12T13:28:00+05:30,,,2026-08-12T13:28:00+05:30,,,departed
12002,2026-08-12,85,SORI,Sorai,2026-08-12T13:34:00+05:30,,,2026-08-12T13:34:00+05:30,,,departed
12002,2026-08-12,86,BHS,Vidisha,2026-08-12T13:37:00+05:30,,,2026-08-12T13:37:00+05:30,,,departed
12002,2026-08-12,87,SCI,Sanchi,2026-08-12T13:43:00+05:30,,,2026-08-12T13:43:00+05:30,,,departed
12002,2026-08-12,88,SMT,Salamatpur,2026-08-12T13:48:00+05:30,,,2026-08-12T13:48:00+05:30,,,departed
12002,2026-08-12,89,DWG,Dewanganj,2026-08-12T13:54:00+05:30,,,2026-08-12T13:54:00+05:30,,,departed
12002,2026-08-12,90,BVB,Bhad Bhada Ghat,2026-08-12T14:00:00+05:30,,,2026-08-12T14:00:00+05:30,,,departed
12002,2026-08-12,91,SUW,Sukhi Sewaniyan,2026-08-12T14:05:00+05:30,,,2026-08-12T14:05:00+05:30,,,departed
12002,2026-08-12,92,NSZ,Nishatpura,2026-08-12T14:10:00+05:30,,,2026-08-12T14:10:00+05:30,,,departed
12002,2026-08-12,93,BPL,Bhopal Jn,2026-08-12T14:12:00+05:30,2026-08-12T14:22:29+05:30,10.0,2026-08-12T14:15:00+05:30,2026-08-12T14:27:54+05:30,13.0,departed
12002,2026-08-12,94,RKMP,Rani Kamalapati,2026-08-12T14:40:00+05:30,2026-08-12T14:42:52+05:30,3.0,,,,at-station
12002,2026-08-13,1,NDLS,New Delhi,,,,2026-08-13T06:00:00+05:30,,,departed
12002,2026-08-13,2,CSB,Shivaji Bridge,2026-08-13T06:01:00+05:30,,,2026-08-13T06:01:00+05:30,,,departed
12002,2026-08-13,3,TKJ,Tilak Bridge,2026-08-13T06:01:00+05:30,,,2026-08-13T06:01:00+05:30,,,departed
12002,2026-08-13,4,PGMD,Pragati Maidan,2026-08-13T06:02:00+05:30,,,2026-08-13T06:02:00+05:30,,,departed
12002,2026-08-13,5,NZM,Hazrat Nizamuddin Jn,2026-08-13T06:04:00+05:30,,,2026-08-13T06:04:00+05:30,,,departed
12002,2026-08-13,6,OKA,Okhla,2026-08-13T06:06:00+05:30,,,2026-08-13T06:06:00+05:30,,,departed
12002,2026-08-13,7,TKD,Tugalakabad,2026-08-13T06:10:00+05:30,,,2026-08-13T06:10:00+05:30,,,departed
12002,2026-08-13,8,TKDC,Tuglakabad Jn Block,2026-08-13T06:13:00+05:30,,,2026-08-13T06:13:00+05:30,,,departed
12002,2026-08-13,9,FDB,Faridabad,2026-08-13T06:16:00+05:30,,,2026-08-13T06:16:00+05:30,,,departed
12002,2026-08-13,10,FDN,Faridabad New Town,2026-08-13T06:18:00+05:30,,,2026-08-13T06:18:00+05:30,,,departed
12002,2026-08-13,11,BVH,Ballabgarh,2026-08-13T06:20:00+05:30,,,2026-08-13T06:20:00+05:30,,,departed
12002,2026-08-13,12,AST,Asaoti,2026-08-13T06:26:00+05:30,,,2026-08-13T06:26:00+05:30,,,departed
12002,2026-08-13,13,PWL,Palwal,2026-08-13T06:32:00+05:30,,,2026-08-13T06:32:00+05:30,,,departed
12002,2026-08-13,14,RDE,Rundhi,2026-08-13T06:37:00+05:30,,,2026-08-13T06:37:00+05:30,,,departed
12002,2026-08-13,15,SHLK,Sholaka,2026-08-13T06:43:00+05:30,,,2026-08-13T06:43:00+05:30,,,departed
12002,2026-08-13,16,BNCR,Banchari,2026-08-13T06:45:00+05:30,,,2026-08-13T06:45:00+05:30,,,departed
12002,2026-08-13,17,HDL,Hodal,2026-08-13T06:49:00+05:30,,,2026-08-13T06:49:00+05:30,,,departed
12002,2026-08-13,18,KSV,Kosi Kalan,2026-08-13T06:56:00+05:30,,,2026-08-13T06:56:00+05:30,,,departed
12002,2026-08-13,19,CHJ,Chata,2026-08-13T07:02:00+05:30,,,2026-08-13T07:02:00+05:30,,,departed
12002,2026-08-13,20,AJH,Ajhai,2026-08-13T07:07:00+05:30,,,2026-08-13T07:07:00+05:30,,,departed
12002,2026-08-13,21,VRBD,Vrindaban Road,2026-08-13T07:13:00+05:30,,,2026-08-13T07:13:00+05:30,,,departed
12002,2026-08-13,22,BTSR,Bhuteshwar,2026-08-13T07:18:00+05:30,,,2026-08-13T07:18:00+05:30,,,departed
12002,2026-08-13,23,MTJ,Mathura Jn,2026-08-13T07:19:00+05:30,,,2026-08-13T07:20:00+05:30,,,departed
12002,2026-08-13,24,BAD,Baad,2026-08-13T07:25:00+05:30,,,2026-08-13T07:25:00+05:30,,,departed
12002,2026-08-13,25,FAR,Farah,2026-08-13T07:30:00+05:30,,,2026-08-13T07:30:00+05:30,,,departed
12002,2026-08-13,26,DDDM,Deen Dayal Dham,2026-08-13T07:32:00+05:30,,,2026-08-13T07:32:00+05:30,,,departed
12002,2026-08-13,27,KXM,Kitham,2026-08-13T07:37:00+05:30,,,2026-08-13T07:37:00+05:30,,,departed
12002,2026-08-13,28,RNKA,Runkuta,2026-08-13T07:42:00+05:30,,,2026-08-13T07:42:00+05:30,,,departed
12002,2026-08-13,29,BFP,Bilochpura (Agra),2026-08-13T07:47:00+05:30,,,2026-08-13T07:47:00+05:30,,,departed
12002,2026-08-13,30,RKM,Raja-ki-Mandi,2026-08-13T07:48:00+05:30,,,2026-08-13T07:48:00+05:30,,,departed
12002,2026-08-13,31,AGC,Agra Cantt,2026-08-13T07:50:00+05:30,2026-08-13T08:06:19+05:30,16.0,2026-08-13T07:55:00+05:30,2026-08-13T08:15:57+05:30,21.0,departed
12002,2026-08-13,32,BHA,Bhandai,2026-08-13T08:04:00+05:30,,,2026-08-13T08:04:00+05:30,,,departed
12002,2026-08-13,33,JJ,Jajau,2026-08-13T08:17:00+05:30,,,2026-08-13T08:17:00+05:30,,,departed
12002,2026-08-13,34,MIA,Mania,2026-08-13T08:29:00+05:30,,,2026-08-13T08:29:00+05:30,,,departed
12002,2026-08-13,35,DHO,Dhaulpur,2026-08-13T08:39:00+05:30,2026-08-13T08:47:43+05:30,9.0,2026-08-13T08:40:00+05:30,2026-08-13T08:50:27+05:30,10.0,departed
12002,2026-08-13,36,GHER,Gher,2026-08-13T08:44:00+05:30,,,2026-08-13T08:44:00+05:30,,,departed
12002,2026-08-13,37,HET,Hetampur,2026-08-13T08:48:00+05:30,,,2026-08-13T08:48:00+05:30,,,departed
12002,2026-08-13,38,SIKD,Sikroda Kwanri,2026-08-13T08:51:00+05:30,,,2026-08-13T08:51:00+05:30,,,departed
12002,2026-08-13,39,MRA,Morena,2026-08-13T08:57:00+05:30,2026-08-13T09:14:47+05:30,18.0,2026-08-13T08:58:00+05:30,2026-08-13T09:17:24+05:30,19.0,departed
12002,2026-08-13,40,SANK,Sank,2026-08-13T09:04:00+05:30,,,2026-08-13T09:04:00+05:30,,,departed
12002,2026-08-13,41,NUB,Nurabad,2026-08-13T09:07:00+05:30,,,2026-08-13T09:07:00+05:30,,,departed
12002,2026-08-13,42,BAO,Banmore,2026-08-13T09:11:00+05:30,,,2026-08-13T09:11:00+05:30,,,departed
12002,2026-08-13,43,RRU,Rayaru,2026-08-13T09:15:00+05:30,,,2026-08-13T09:15:00+05:30,,,departed
12002,2026-08-13,44,BLNR,Birlanagar,2026-08-13T09:21:00+05:30,,,2026-08-13T09:21:00+05:30,,,departed
12002,2026-08-13,45,GWL,Gwalior Jn,2026-08-13T09:23:00+05:30,2026-08-13T09:39:56+05:30,17.0,2026-08-13T09:28:00+05:30,2026-08-13T09:52:59+05:30,25.0,departed
12002,2026-08-13,46,STLI,Sithouli,2026-08-13T09:35:00+05:30,,,2026-08-13T09:35:00+05:30,,,departed
12002,2026-08-13,47,SLV,Sandalpur,2026-08-13T09:41:00+05:30,,,2026-08-13T09:41:00+05:30,,,departed
12002,2026-08-13,48,ARI,Antri,2026-08-13T09:46:00+05:30,,,2026-08-13T09:46:00+05:30,,,departed
12002,2026-08-13,49,AEH,Anantpaith,2026-08-13T09:54:00+05:30,,,2026-08-13T09:54:00+05:30,,,departed
12002,2026-08-13,50,SMTL,Simariatal,2026-08-13T09:57:00+05:30,,,2026-08-13T09:57:00+05:30,,,departed
12002,2026-08-13,51,DBA,Dabra,2026-08-13T10:01:00+05:30,,,2026-08-13T10:01:00+05:30,,,departed
12002,2026-08-13,52,KTRA,Kotra,2026-08-13T10:09:00+05:30,,,2026-08-13T10:09:00+05:30,,,departed
12002,2026-08-13,53,SOR,Sonagir,2026-08-13T10:16:00+05:30,,,2026-08-13T10:16:00+05:30,,,departed
12002,2026-08-13,54,DAA,Datia,2026-08-13T10:25:00+05:30,,,2026-08-13T10:25:00+05:30,,,departed
12002,2026-08-13,55,KRQ,Karari,2026-08-13T10:36:00+05:30,,,2026-08-13T10:36:00+05:30,,,departed
12002,2026-08-13,56,VGLJ,Veerangana Lakshmibai Jhansi,2026-08-13T10:45:00+05:30,2026-08-13T10:56:46+05:30,12.0,2026-08-13T10:50:00+05:30,2026-08-13T11:08:58+05:30,19.0,departed
12002,2026-08-13,57,BJI,Bijauli,2026-08-13T10:55:00+05:30,,,2026-08-13T10:55:00+05:30,,,departed
12002,2026-08-13,58,KHJ,Khajraha,2026-08-13T11:00:00+05:30,,,2026-08-13T11:00:00+05:30,,,departed
12002,2026-08-13,59,BAB,Babina,2026-08-13T11:05:00+05:30,,,2026-08-13T11:05:00+05:30,,,departed
12002,2026-08-13,60,BPW,Burhpura,2026-08-13T11:08:00+05:30,,,2026-08-13T11:08:00+05:30,,,departed
12002,2026-08-13,61,BZY,Basai,2026-08-13T11:12:00+05:30,,,2026-08-13T11:12:00+05:30,,,departed
12002,2026-08-13,62,MZX,Matatila,2026-08-13T11:16:00+05:30,,,2026-08-13T11:16:00+05:30,,,departed
12002,2026-08-13,63,TBT,Talbahat,2026-08-13T11:19:00+05:30,,,2026-08-13T11:19:00+05:30,,,departed
12002,2026-08-13,64,DLA,Daulta,2026-08-13T11:22:00+05:30,,,2026-08-13T11:22:00+05:30,,,departed
12002,2026-08-13,65,BJA,Bijrotha,2026-08-13T11:25:00+05:30,,,2026-08-13T11:25:00+05:30,,,departed
12002,2026-08-13,66,JHA,Jakhaura,2026-08-13T11:30:00+05:30,,,2026-08-13T11:30:00+05:30,,,departed
12002,2026-08-13,67,DWA,Dailwara,2026-08-13T11:36:00+05:30,,,2026-08-13T11:36:00+05:30,,,departed
12002,2026-08-13,68,LAR,Lalitpur,2026-08-13T11:42:00+05:30,2026-08-13T12:00:33+05:30,19.0,2026-08-13T11:43:00+05:30,2026-08-13T12:06:47+05:30,24.0,departed
12002,2026-08-13,69,JRO,Jiron,2026-08-13T11:52:00+05:30,,,2026-08-13T11:52:00+05:30,,,departed
12002,2026-08-13,70,JLN,Jakhlaun,2026-08-13T11:58:00+05:30,,,2026-08-13T11:58:00+05:30,,,departed
12002,2026-08-13,71,DUA,Dhaura,2026-08-13T12:09:00+05:30,,,2026-08-13T12:09:00+05:30,,,departed
12002,2026-08-13,72,MXS,Mohasa,2026-08-13T12:17:00+05:30,,,2026-08-13T12:17:00+05:30,,,departed
12002,2026-08-13,73,KOA,Karonda,2026-08-13T12:22:00+05:30,,,2026-08-13T12:22:00+05:30,,,departed
12002,2026-08-13,74,AGD,Agasod,2026-08-13T12:33:00+05:30,,,2026-08-13T12:33:00+05:30,,,departed
12002,2026-08-13,75,BINA,Bina Jn,2026-08-13T12:40:00+05:30,2026-08-13T12:41:56+05:30,2.0,2026-08-13T12:42:00+05:30,2026-08-13T12:48:22+05:30,6.0,departed
12002,2026-08-13,76,KIKA,Kurwai-Kethora,2026-08-13T12:48:00+05:30,,,2026-08-13T12:48:00+05:30,,,departed
12002,2026-08-13,77,MABA,Mandi Bamora,2026-08-13T12:53:00+05:30,,,2026-08-13T12:53:00+05:30,,,departed
12002,2026-08-13,78,KAH,Kalhar,2026-08-13T12:59:00+05:30,,,2026-08-13T12:59:00+05:30,,,departed
12002,2026-08-13,79,BET,Bareth,2026-08-13T13:05:00+05:30,,,2026-08-13T13:05:00+05:30,,,departed
12002,2026-08-13,80,RKDI,Rau Khedi,2026-08-13T13:09:00+05:30,,,2026-08-13T13:09:00+05:30,,,departed
12002,2026-08-13,81,BAQ,Ganj Basoda,2026-08-13T13:12:00+05:30,,,2026-08-13T13:12:00+05:30,,,departed
12002,2026-08-13,82,PAI,Pabai,2026-08-13T13:17:00+05:30,,,2026-08-13T13:17:00+05:30,,,departed
12002,2026-08-13,83,GLG,Gulabganj,2026-08-13T13:24:00+05:30,,,2026-08-13T13:24:00+05:30,,,departed
12002,2026-08-13,84,SUMR,Sumer,2026-08-13T13:28:00+05:30,,,2026-08-13T13:28:00+05:30,,,departed
12002,2026-08-13,85,SORI,Sorai,2026-08-13T13:34:00+05:30,,,2026-08-13T13:34:00+05:30,,,departed
12002,2026-08-13,86,BHS,Vidisha,2026-08-13T13:37:00+05:30,,,2026-08-13T13:37:00+05:30,,,departed
12002,2026-08-13,87,SCI,Sanchi,2026-08-13T13:43:00+05:30,,,2026-08-13T13:43:00+05:30,,,departed
12002,2026-08-13,88,SMT,Salamatpur,2026-08-13T13:48:00+05:30,,,2026-08-13T13:48:00+05:30,,,departed
12002,2026-08-13,89,DWG,Dewanganj,2026-08-13T13:54:00+05:30,,,2026-08-13T13:54:00+05:30,,,departed
12002,2026-08-13,90,BVB,Bhad Bhada Ghat,2026-08-13T14:00:00+05:30,,,2026-08-13T14:00:00+05:30,,,departed
12002,2026-08-13,91,SUW,Sukhi Sewaniyan,2026-08-13T14:05:00+05:30,,,2026-08-13T14:05:00+05:30,,,departed
12002,2026-08-13,92,NSZ,Nishatpura,2026-08-13T14:10:00+05:30,,,2026-08-13T14:10:00+05:30,,,departed
12002,2026-08-13,93,BPL,Bhopal Jn,2026-08-13T14:12:00+05:30,2026-08-13T14:27:26+05:30,15.0,2026-08-13T14:15:00+05:30,2026-08-13T14:36:58+05:30,22.0,departed
12002,2026-08-13,94,RKMP,Rani Kamalapati,2026-08-13T14:40:00+05:30,2026-08-13T14:47:45+05:30,8.0,,,,at-station
12002,2026-08-14,1,NDLS,New Delhi,,,,2026-08-14T06:00:00+05:30,,,departed
12002,2026-08-14,2,CSB,Shivaji Bridge,2026-08-14T06:01:00+05:30,,,2026-08-14T06:01:00+05:30,,,departed
12002,2026-08-14,3,TKJ,Tilak Bridge,2026-08-14T06:01:00+05:30,,,2026-08-14T06:01:00+05:30,,,departed
12002,2026-08-14,4,PGMD,Pragati Maidan,2026-08-14T06:02:00+05:30,,,2026-08-14T06:02:00+05:30,,,departed
12002,2026-08-14,5,NZM,Hazrat Nizamuddin Jn,2026-08-14T06:04:00+05:30,,,2026-08-14T06:04:00+05:30,,,departed
12002,2026-08-14,6,OKA,Okhla,2026-08-14T06:06:00+05:30,,,2026-08-14T06:06:00+05:30,,,departed
12002,2026-08-14,7,TKD,Tugalakabad,2026-08-14T06:10:00+05:30,,,2026-08-14T06:10:00+05:30,,,departed
12002,2026-08-14,8,TKDC,Tuglakabad Jn Block,2026-08-14T06:13:00+05:30,,,2026-08-14T06:13:00+05:30,,,departed
12002,2026-08-14,9,FDB,Faridabad,2026-08-14T06:16:00+05:30,,,2026-08-14T06:16:00+05:30,,,departed
12002,2026-08-14,10,FDN,Faridabad New Town,2026-08-14T06:18:00+05:30,,,2026-08-14T06:18:00+05:30,,,departed
12002,2026-08-14,11,BVH,Ballabgarh,2026-08-14T06:20:00+05:30,,,2026-08-14T06:20:00+05:30,,,departed
12002,2026-08-14,12,AST,Asaoti,2026-08-14T06:26:00+05:30,,,2026-08-14T06:26:00+05:30,,,departed
12002,2026-08-14,13,PWL,Palwal,2026-08-14T06:32:00+05:30,,,2026-08-14T06:32:00+05:30,,,departed
12002,2026-08-14,14,RDE,Rundhi,2026-08-14T06:37:00+05:30,,,2026-08-14T06:37:00+05:30,,,departed
12002,2026-08-14,15,SHLK,Sholaka,2026-08-14T06:43:00+05:30,,,2026-08-14T06:43:00+05:30,,,departed
12002,2026-08-14,16,BNCR,Banchari,2026-08-14T06:45:00+05:30,,,2026-08-14T06:45:00+05:30,,,departed
12002,2026-08-14,17,HDL,Hodal,2026-08-14T06:49:00+05:30,,,2026-08-14T06:49:00+05:30,,,departed
12002,2026-08-14,18,KSV,Kosi Kalan,2026-08-14T06:56:00+05:30,,,2026-08-14T06:56:00+05:30,,,departed
12002,2026-08-14,19,CHJ,Chata,2026-08-14T07:02:00+05:30,,,2026-08-14T07:02:00+05:30,,,departed
12002,2026-08-14,20,AJH,Ajhai,2026-08-14T07:07:00+05:30,,,2026-08-14T07:07:00+05:30,,,departed
12002,2026-08-14,21,VRBD,Vrindaban Road,2026-08-14T07:13:00+05:30,,,2026-08-14T07:13:00+05:30,,,departed
12002,2026-08-14,22,BTSR,Bhuteshwar,2026-08-14T07:18:00+05:30,,,2026-08-14T07:18:00+05:30,,,departed
12002,2026-08-14,23,MTJ,Mathura Jn,2026-08-14T07:19:00+05:30,2026-08-14T07:30:25+05:30,11.0,2026-08-14T07:20:00+05:30,2026-08-14T07:34:28+05:30,14.0,departed
12002,2026-08-14,24,BAD,Baad,2026-08-14T07:25:00+05:30,,,2026-08-14T07:25:00+05:30,,,departed
12002,2026-08-14,25,FAR,Farah,2026-08-14T07:30:00+05:30,,,2026-08-14T07:30:00+05:30,,,departed
12002,2026-08-14,26,DDDM,Deen Dayal Dham,2026-08-14T07:32:00+05:30,,,2026-08-14T07:32:00+05:30,,,departed
12002,2026-08-14,27,KXM,Kitham,2026-08-14T07:37:00+05:30,,,2026-08-14T07:37:00+05:30,,,departed
12002,2026-08-14,28,RNKA,Runkuta,2026-08-14T07:42:00+05:30,,,2026-08-14T07:42:00+05:30,,,departed
12002,2026-08-14,29,BFP,Bilochpura (Agra),2026-08-14T07:47:00+05:30,,,2026-08-14T07:47:00+05:30,,,departed
12002,2026-08-14,30,RKM,Raja-ki-Mandi,2026-08-14T07:48:00+05:30,,,2026-08-14T07:48:00+05:30,,,departed
12002,2026-08-14,31,AGC,Agra Cantt,2026-08-14T07:50:00+05:30,2026-08-14T08:06:23+05:30,16.0,2026-08-14T07:55:00+05:30,2026-08-14T08:17:23+05:30,22.0,departed
12002,2026-08-14,32,BHA,Bhandai,2026-08-14T08:04:00+05:30,,,2026-08-14T08:04:00+05:30,,,departed
12002,2026-08-14,33,JJ,Jajau,2026-08-14T08:17:00+05:30,,,2026-08-14T08:17:00+05:30,,,departed
12002,2026-08-14,34,MIA,Mania,2026-08-14T08:29:00+05:30,,,2026-08-14T08:29:00+05:30,,,departed
12002,2026-08-14,35,DHO,Dhaulpur,2026-08-14T08:39:00+05:30,2026-08-14T08:48:25+05:30,9.0,2026-08-14T08:40:00+05:30,2026-08-14T08:48:25+05:30,8.0,departed
12002,2026-08-14,36,GHER,Gher,2026-08-14T08:44:00+05:30,,,2026-08-14T08:44:00+05:30,,,departed
